aborted,assigned_at,buffer_size,buffertime_avg,buffertime_med,created,delivered,delivery_prob,dropped,exp_weight,finished_at,hopcount_avg,hopcount_med,id,latency_avg,latency_med,mobility,msg_interval,overhead_ratio,relayed,removed,response_prob,router,rtt_avg,rtt_med,scenario,seed,sim_time,started,started_at,task_id,ttl,worker,router_fmt,buffer
21225,2018-04-18T11:46:40.888331,50M,2031.9506,1045,10252,4849,0.473,553979,0,2018-04-18T11:54:37.758038,3.5424,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[25,35]",5915.9757,4239,infocom06,"25,35",189.2836,922685,372736,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[25,35]",'ms',302400,943911,2018-04-18T11:54:37.758034,0,300,asterion,ProphetRouter,50
21195,2018-04-18T11:46:40.888332,50M,2050.2375,1044,10245,4742,0.4629,553877,0,2018-04-18T11:54:37.758039,3.5681,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[25,35]",5859.9441,4157,infocom06,"25,35",193.4652,922154,372352,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[25,35]",'mg',302400,943350,2018-04-18T11:54:37.758035,0,300,asterion,ProphetRouter,50
21208,2018-04-18T11:46:40.888333,50M,2032.846,1032,10245,4831,0.4715,556157,0,2018-04-18T11:54:37.758040,3.569,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[25,35]",5983.3128,4347,infocom06,"25,35",191.7394,931124,379064,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[25,35]",'mM',302400,952333,2018-04-18T11:54:37.758036,0,300,asterion,ProphetRouter,50
21168,2018-04-18T11:46:40.888334,50M,2034.1934,1039,10244,4798,0.4684,550123,0,2018-04-18T11:54:37.758041,3.5667,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['me']_[50M]_[25,35]",5903.3045,4197,infocom06,"25,35",191.5544,923876,377833,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['me']_[50M]_[25,35]",'me',302400,945045,2018-04-18T11:54:37.758037,0,300,asterion,ProphetRouter,50
21172,2018-04-18T11:46:40.888335,50M,2048.2295,1054,10267,4878,0.4751,555582,0,2018-04-18T11:54:37.758042,3.5496,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[25,35]",5872.6509,4172,infocom06,"25,35",190.0718,932048,380468,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[25,35]",'mE',302400,953221,2018-04-18T11:54:37.758038,0,300,asterion,ProphetRouter,50
21000,2018-04-18T11:46:40.888336,50M,2038.0819,1046,10245,4749,0.4635,553422,0,2018-04-18T11:54:37.758043,3.5972,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[25,35]",5787.7511,3973,infocom06,"25,35",194.0842,926455,377230,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[25,35]",'sg',302400,947456,2018-04-18T11:54:37.758039,0,300,asterion,ProphetRouter,50
21013,2018-04-18T11:46:40.888337,50M,2015.4649,1024,10249,4841,0.4723,557516,0,2018-04-18T11:54:37.758044,3.5962,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[25,35]",5991.5988,4276,infocom06,"25,35",190.7273,928152,374684,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[25,35]",'sM',302400,949166,2018-04-18T11:54:37.758040,0,300,asterion,ProphetRouter,50
21036,2018-04-18T11:46:40.888338,50M,2031.6844,1030,10250,4839,0.4721,553932,0,2018-04-18T11:54:37.758045,3.5569,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['se']_[50M]_[25,35]",5936.8324,4134,infocom06,"25,35",190.8545,928384,378525,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['se']_[50M]_[25,35]",'se',302400,949421,2018-04-18T11:54:37.758041,0,300,asterion,ProphetRouter,50
21005,2018-04-18T11:46:40.888339,50M,2031.78,1046,10259,4833,0.4711,558563,0,2018-04-18T11:54:37.758046,3.6611,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[25,35]",5911.8889,4170,infocom06,"25,35",191.8171,931885,377308,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[25,35]",'sE',302400,952891,2018-04-18T11:54:37.758042,0,300,asterion,ProphetRouter,50
21150,2018-04-18T11:46:40.888340,50M,2038.6405,1047,10247,4783,0.4668,556289,0,2018-04-18T11:54:37.758047,3.5984,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[25,35]",5956.2862,4185,infocom06,"25,35",193.1817,928771,376630,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[25,35]",'gM',302400,949922,2018-04-18T11:54:37.758043,0,300,asterion,ProphetRouter,50
20991,2018-04-18T11:46:40.888341,50M,2044.0193,1060,10256,4832,0.4711,566212,0,2018-04-18T11:54:37.758048,3.5685,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[25,35]",5900.606,4194,infocom06,"25,35",192.6087,935517,373368,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[25,35]",'ge',302400,956509,2018-04-18T11:54:37.758044,0,300,asterion,ProphetRouter,50
21048,2018-04-18T11:46:40.888342,50M,2052.4395,1035,10243,4771,0.4658,550886,0,2018-04-18T11:54:37.758049,3.5741,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gE']_[50M]_[25,35]",5916.6447,4104,infocom06,"25,35",191.6202,918991,372266,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gE']_[50M]_[25,35]",'gE',302400,940040,2018-04-18T11:54:37.758045,0,300,asterion,ProphetRouter,50
20933,2018-04-18T11:46:40.888343,50M,2031.5499,1041,10232,4807,0.4698,555086,0,2018-04-18T11:54:37.758050,3.5973,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[25,35]",5838.4223,4119,infocom06,"25,35",193.9682,937212,386256,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[25,35]",'Me',302400,958146,2018-04-18T11:54:37.758046,0,300,asterion,ProphetRouter,50
21051,2018-04-18T11:46:40.888344,50M,2038.3075,1046,10243,4742,0.463,562208,0,2018-04-18T11:54:37.758051,3.6118,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[25,35]",5841.5637,4230,infocom06,"25,35",195.8077,933262,375239,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[25,35]",'ME',302400,954314,2018-04-18T11:54:37.758047,0,300,asterion,ProphetRouter,50
21138,2018-04-18T11:46:40.888345,50M,2021.3574,1029,10257,4808,0.4688,548124,0,2018-04-18T11:54:37.758052,3.5512,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[25,35]",5871.1292,4064,infocom06,"25,35",189.8869,917784,373754,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[25,35]",'eE',302400,938923,2018-04-18T11:54:37.758048,0,300,asterion,ProphetRouter,50
21059,2018-04-18T11:46:40.888346,50M,2035.5827,1044,10259,4857,0.4734,551649,0,2018-04-18T11:54:37.758053,3.5623,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[25,35]",5902.4247,4200,infocom06,"25,35",187.9034,917504,369936,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[25,35]",'msg',302400,938564,2018-04-18T11:54:37.758049,0,300,asterion,ProphetRouter,50
21194,2018-04-18T11:46:40.888347,50M,2025.9783,1033,10254,4873,0.4752,555735,0,2018-04-18T11:54:37.758054,3.5418,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[25,35]",5866.0339,4248,infocom06,"25,35",189.4777,928198,376449,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[25,35]",'msM',302400,949393,2018-04-18T11:54:37.758050,0,300,asterion,ProphetRouter,50
20927,2018-04-18T11:46:40.888348,50M,2048.6793,1058,10250,4804,0.4687,556777,0,2018-04-18T11:54:37.758055,3.5893,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[25,35]",5890.3335,4222,infocom06,"25,35",192.4963,929556,376900,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[25,35]",'mse',302400,950484,2018-04-18T11:54:37.758051,0,300,asterion,ProphetRouter,50
21184,2018-04-18T11:46:40.888349,50M,2047.1512,1042,10264,4808,0.4684,555396,0,2018-04-18T11:54:37.758056,3.552,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msE']_[50M]_[25,35]",5850.2036,4156,infocom06,"25,35",191.3459,924799,373521,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msE']_[50M]_[25,35]",'msE',302400,945984,2018-04-18T11:54:37.758052,0,300,asterion,ProphetRouter,50
21188,2018-04-18T11:46:40.888350,50M,2041.1081,1047,10238,4819,0.4707,555053,0,2018-04-18T11:54:37.758057,3.513,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[25,35]",5884.7912,4162,infocom06,"25,35",191.7759,928987,378004,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[25,35]",'mgM',302400,950176,2018-04-18T11:54:37.758053,0,300,asterion,ProphetRouter,50
21024,2018-04-18T11:46:40.888351,50M,2046.4508,1047,10266,4736,0.4613,550559,0,2018-04-18T11:54:37.758058,3.5779,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[25,35]",5908.6934,4186,infocom06,"25,35",193.7648,922406,376017,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[25,35]",'mge',302400,943431,2018-04-18T11:54:37.758054,0,300,asterion,ProphetRouter,50
21001,2018-04-18T11:46:40.888352,50M,2029.0591,1025,10252,4838,0.4719,555612,0,2018-04-18T11:54:37.758059,3.5492,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[25,35]",5821.5777,4138,infocom06,"25,35",191.9031,933265,381738,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[25,35]",'mgE',302400,954267,2018-04-18T11:54:37.758055,0,300,asterion,ProphetRouter,50
21147,2018-04-18T11:46:40.888353,50M,2035.081,1042,10246,4768,0.4654,552203,0,2018-04-18T11:54:37.758060,3.5522,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[25,35]",5816.3639,4150,infocom06,"25,35",190.7735,914376,366282,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[25,35]",'meE',302400,935524,2018-04-18T11:54:37.758056,0,300,asterion,ProphetRouter,50
21017,2018-04-18T11:46:40.888354,50M,2038.9582,1035,10254,4858,0.4738,549809,0,2018-04-18T11:54:37.758061,3.5846,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[25,35]",5897.8506,4207,infocom06,"25,35",189.7458,926643,380886,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[25,35]",'sgM',302400,947661,2018-04-18T11:54:37.758057,0,300,asterion,ProphetRouter,50
20999,2018-04-18T11:46:40.888355,50M,2041.0864,1050,10235,4811,0.4701,558075,0,2018-04-18T11:54:37.758062,3.5918,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[25,35]",5834.8952,4118,infocom06,"25,35",190.8495,922988,368968,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[25,35]",'sge',302400,943988,2018-04-18T11:54:37.758058,0,300,asterion,ProphetRouter,50
21163,2018-04-18T11:46:40.888356,50M,2021.3271,1048,10240,4821,0.4708,557465,0,2018-04-18T11:54:37.758063,3.5949,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[25,35]",5974.2898,4267,infocom06,"25,35",190.592,923665,370266,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[25,35]",'sgE',302400,944829,2018-04-18T11:54:37.758059,0,300,asterion,ProphetRouter,50
21000,2018-04-18T11:46:40.888357,50M,2039.5417,1035,10249,4819,0.4702,552948,0,2018-04-18T11:54:37.758064,3.5534,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[25,35]",5825.2733,4047,infocom06,"25,35",192.0955,930527,381679,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[25,35]",'sMe',302400,951528,2018-04-18T11:54:37.758060,0,300,asterion,ProphetRouter,50
21218,2018-04-18T11:46:40.888358,50M,2043.9505,1040,10245,4787,0.4673,552520,0,2018-04-18T11:54:37.758065,3.5433,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[25,35]",5916.3574,4329,infocom06,"25,35",192.3409,925523,377149,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[25,35]",'sME',302400,946742,2018-04-18T11:54:37.758061,0,300,asterion,ProphetRouter,50
21358,2018-04-18T11:46:40.888359,50M,2038.7691,1049,10248,4821,0.4704,553447,0,2018-04-18T11:54:37.758066,3.5947,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[25,35]",5796.3273,4183,infocom06,"25,35",192.1429,931142,381760,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[25,35]",'seE',302400,952501,2018-04-18T11:54:37.758062,0,300,asterion,ProphetRouter,50
20934,2018-04-18T11:46:40.888360,50M,2037.9866,1047,10248,4783,0.4667,561699,0,2018-04-18T11:54:37.758067,3.6157,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[25,35]",5881.2268,4224,infocom06,"25,35",192.446,925252,367659,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[25,35]",'gMe',302400,946187,2018-04-18T11:54:37.758063,0,300,asterion,ProphetRouter,50
21304,2018-04-18T11:46:40.888361,50M,2020.0848,1030,10241,4831,0.4717,545938,0,2018-04-18T11:54:37.758068,3.5266,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[25,35]",5987.0718,4288,infocom06,"25,35",190.4813,925046,383205,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[25,35]",'gME',302400,946351,2018-04-18T11:54:37.758064,0,300,asterion,ProphetRouter,50
21195,2018-04-18T11:46:40.888362,50M,2032.5635,1034,10257,4822,0.4701,553108,0,2018-04-18T11:54:37.758069,3.5332,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[25,35]",5876.8088,4144,infocom06,"25,35",190.1616,921781,372770,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[25,35]",'geE',302400,942977,2018-04-18T11:54:37.758065,0,300,asterion,ProphetRouter,50
20930,2018-04-18T11:46:40.888363,50M,2032.9356,1034,10254,4823,0.4704,550596,0,2018-04-18T11:54:37.758070,3.5675,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[25,35]",5914.7259,4298,infocom06,"25,35",190.2254,922280,375781,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[25,35]",'MeE',302400,943211,2018-04-18T11:54:37.758066,0,300,asterion,ProphetRouter,50
21037,2018-04-18T11:46:40.888364,50M,2031.1418,1043,10249,4765,0.4649,560166,0,2018-04-18T11:54:37.758071,3.5935,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[25,35]",5732.7912,4103,infocom06,"25,35",195.4306,935992,379995,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[25,35]",'msgM',302400,957030,2018-04-18T11:54:37.758067,0,300,asterion,ProphetRouter,50
21073,2018-04-18T11:46:40.888365,50M,2033.7099,1042,10241,4775,0.4663,550107,0,2018-04-18T11:54:37.758072,3.5736,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[25,35]",5855.7127,4229,infocom06,"25,35",191.7437,920351,374381,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[25,35]",'msge',302400,941425,2018-04-18T11:54:37.758068,0,300,asterion,ProphetRouter,50
21146,2018-04-18T11:46:40.888366,50M,2049.3587,1048,10249,4911,0.4792,553551,0,2018-04-18T11:54:37.758073,3.6211,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[25,35]",6073.6915,4468,infocom06,"25,35",188.313,929716,380181,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[25,35]",'msgE',302400,950863,2018-04-18T11:54:37.758069,0,300,asterion,ProphetRouter,50
21183,2018-04-18T11:46:40.888367,50M,2040.0566,1049,10266,4846,0.472,556922,0,2018-04-18T11:54:37.758074,3.6649,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[25,35]",5996.1942,4374,infocom06,"25,35",190.3776,927416,374600,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[25,35]",'msMe',302400,948600,2018-04-18T11:54:37.758070,0,300,asterion,ProphetRouter,50
21153,2018-04-18T11:46:40.888368,50M,2033.4255,1043,10260,4780,0.4659,554702,0,2018-04-18T11:54:37.758075,3.5916,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]",5973.6948,4241,infocom06,"25,35",191.9264,922188,371622,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]",'msME',302400,943342,2018-04-18T11:54:37.758071,0,300,asterion,ProphetRouter,50
20972,2018-04-18T11:46:40.888369,50M,2030.9748,1045,10263,4752,0.463,556607,0,2018-04-18T11:54:37.758076,3.6016,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]",5757.5061,4029,infocom06,"25,35",193.8462,925909,373464,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]",'mseE',302400,946882,2018-04-18T11:54:37.758072,0,300,asterion,ProphetRouter,50
21138,2018-04-18T11:46:40.888370,50M,2031.7866,1031,10273,4776,0.4649,550594,0,2018-04-18T11:54:37.758077,3.5995,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[25,35]",6000.3233,4280,infocom06,"25,35",191.7751,920694,374204,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[25,35]",'mgMe',302400,941833,2018-04-18T11:54:37.758073,0,300,asterion,ProphetRouter,50
21331,2018-04-18T11:46:40.888371,50M,2027.839,1050,10244,4769,0.4655,556578,0,2018-04-18T11:54:37.758078,3.5987,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[25,35]",5926.627,4291,infocom06,"25,35",191.8666,919781,367384,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[25,35]",'mgME',302400,941113,2018-04-18T11:54:37.758074,0,300,asterion,ProphetRouter,50
20992,2018-04-18T11:46:40.888372,50M,2048.0477,1043,10248,4857,0.4739,551407,0,2018-04-18T11:54:37.758079,3.5748,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[25,35]",5887.8227,4096,infocom06,"25,35",188.7787,921755,374412,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[25,35]",'mgeE',302400,942748,2018-04-18T11:54:37.758075,0,300,asterion,ProphetRouter,50
21041,2018-04-18T11:46:40.888373,50M,2020.1655,1040,10247,4748,0.4634,557661,0,2018-04-18T11:54:37.758080,3.535,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[25,35]",5866.5411,4168,infocom06,"25,35",195.706,933960,380399,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[25,35]",'mMeE',302400,955002,2018-04-18T11:54:37.758076,0,300,asterion,ProphetRouter,50
21117,2018-04-18T11:46:40.888374,50M,2035.6373,1045,10258,4815,0.4694,558824,0,2018-04-18T11:54:37.758081,3.5809,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]",5775.7161,4074,infocom06,"25,35",192.6326,932341,377664,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]",'sgMe',302400,953459,2018-04-18T11:54:37.758077,0,300,asterion,ProphetRouter,50
21037,2018-04-18T11:46:40.888375,50M,2030.7279,1030,10247,4783,0.4668,551717,0,2018-04-18T11:54:37.758082,3.5576,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[25,35]",5914.1112,4292,infocom06,"25,35",192.1438,923807,376206,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[25,35]",'sgME',302400,944845,2018-04-18T11:54:37.758078,0,300,asterion,ProphetRouter,50
21159,2018-04-18T11:46:40.888376,50M,2040.7385,1044,10235,4781,0.4671,560561,0,2018-04-18T11:54:37.758083,3.6051,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[25,35]",5976.1715,4281,infocom06,"25,35",194.1657,933087,376646,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[25,35]",'sgeE',302400,954247,2018-04-18T11:54:37.758079,0,300,asterion,ProphetRouter,50
21048,2018-04-18T11:46:40.888377,50M,2035.9258,1048,10246,4861,0.4744,559532,0,2018-04-18T11:54:37.758084,3.5268,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[25,35]",5891.948,4181,infocom06,"25,35",190.502,930891,375376,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[25,35]",'sMeE',302400,951940,2018-04-18T11:54:37.758080,0,300,asterion,ProphetRouter,50
20979,2018-04-18T11:46:40.888378,50M,2045.965,1041,10262,4776,0.4654,560478,0,2018-04-18T11:54:37.758085,3.5777,3,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]",5912.4112,4148,infocom06,"25,35",194.2789,932652,376376,0,ProphetRouter,,,"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]",'gMeE',302400,953632,2018-04-18T11:54:37.758081,0,300,asterion,ProphetRouter,50
21401,2018-04-18T11:46:40.888379,50M,2507.5472,1474,10249,4325,0.422,881651,0,2018-04-18T11:54:37.758086,4.5762,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['m']_[50M]_[25,35]",6793.2657,5773,infocom06,"25,35",239.8062,1041487,163562,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['m']_[50M]_[25,35]",'m',302400,1062889,2018-04-18T11:54:37.758082,0,300,asterion,EpidemicRouter,50
21377,2018-04-18T11:46:40.888380,50M,2523.8904,1509,10246,4311,0.4207,886451,0,2018-04-18T11:54:37.758087,4.7066,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['M']_[50M]_[25,35]",6930.4667,5930,infocom06,"25,35",241.7486,1046489,163894,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['M']_[50M]_[25,35]",'M',302400,1067868,2018-04-18T11:54:37.758083,0,300,asterion,EpidemicRouter,50
21314,2018-04-18T11:46:40.888381,50M,2495.7142,1499,10252,4262,0.4157,883390,0,2018-04-18T11:54:37.758088,4.6337,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[25,35]",7029.6103,6079,infocom06,"25,35",243.0612,1040189,160573,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[25,35]",'ms',302400,1061505,2018-04-18T11:54:37.758084,0,300,asterion,EpidemicRouter,50
21513,2018-04-18T11:46:40.888382,50M,2499.0176,1488,10245,4269,0.4167,878235,0,2018-04-18T11:54:37.758089,4.6643,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[25,35]",6864.1694,5712,infocom06,"25,35",242.6765,1040255,165750,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[25,35]",'mg',302400,1061770,2018-04-18T11:54:37.758085,0,300,asterion,EpidemicRouter,50
21480,2018-04-18T11:46:40.888383,50M,2496.1529,1486,10245,4296,0.4193,883892,0,2018-04-18T11:54:37.758090,4.5731,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[25,35]",6832.3666,5671,infocom06,"25,35",244.2521,1053603,173489,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[25,35]",'mM',302400,1075085,2018-04-18T11:54:37.758086,0,300,asterion,EpidemicRouter,50
21419,2018-04-18T11:46:40.888384,50M,2485.0343,1479,10244,4297,0.4195,877152,0,2018-04-18T11:54:37.758091,4.6909,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['me']_[50M]_[25,35]",6892.0538,5864,infocom06,"25,35",242.0386,1044337,170806,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['me']_[50M]_[25,35]",'me',302400,1065757,2018-04-18T11:54:37.758087,0,300,asterion,EpidemicRouter,50
21274,2018-04-18T11:46:40.888385,50M,2499.0023,1500,10267,4283,0.4172,887425,0,2018-04-18T11:54:37.758092,4.6346,4,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[25,35]",6884.2522,5917,infocom06,"25,35",243.8055,1048502,164896,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[25,35]",'mE',302400,1069778,2018-04-18T11:54:37.758088,0,300,asterion,EpidemicRouter,50
