id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,task_id,execution_assigned,execution_started,execution_finished,worker
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msMe']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msMe']_[150M]_[25,35]",302400.0,10266,67895,53064,14831,39518,17696,4569,0.4451,0.0,10.6139,5688.202,4055.0,2.5093,2,11939.6814,15760.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msME']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['msME']_[150M]_[25,35]",302400.0,10260,66964,52071,14893,39089,17261,4462,0.4349,0.0,10.6699,5622.0298,4047.0,2.489,2,11845.5094,15677.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mseE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mseE']_[150M]_[25,35]",302400.0,10263,66815,52307,14508,38961,17649,4474,0.4359,0.0,10.6913,5419.6388,3821.0,2.5121,2,11831.4917,15590.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgMe']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgMe']_[150M]_[25,35]",302400.0,10273,67484,52594,14890,39302,17540,4512,0.4392,0.0,10.6565,5516.7542,3740.0,2.5335,3,11903.1005,15765.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgME']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgME']_[150M]_[25,35]",302400.0,10244,67120,52413,14707,39228,17497,4483,0.4376,0.0,10.6915,5567.8425,4074.0,2.5211,2,11931.7531,15841.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgeE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mgeE']_[150M]_[25,35]",302400.0,10248,66912,52454,14458,38577,18006,4570,0.4459,0.0,10.4779,5532.5433,3840.0,2.4956,2,11752.1271,15422.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mMeE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['mMeE']_[150M]_[25,35]",302400.0,10247,67459,52503,14956,39059,17582,4521,0.4412,0.0,10.6131,5622.969,3881.0,2.5147,2,11880.7055,15720.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgMe']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgMe']_[150M]_[25,35]",302400.0,10258,67274,52608,14666,38997,17813,4556,0.4441,0.0,10.547,5598.786,3915.0,2.5182,2,11812.5744,15543.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgME']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgME']_[150M]_[25,35]",302400.0,10247,67618,52712,14906,39337,17637,4522,0.4413,0.0,10.6568,5698.6174,4137.0,2.517,2,11899.1387,15811.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[25,35]",302400.0,10235,66446,52020,14426,39029,17316,4450,0.4348,0.0,10.6899,5612.3818,3890.0,2.4964,2,11823.9096,15618.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sMeE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['sMeE']_[150M]_[25,35]",302400.0,10246,66620,52186,14434,38595,17677,4560,0.4451,0.0,10.4443,5587.3215,4020.0,2.4967,2,11835.3792,15705.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gMeE']_[150M]_[25,35]","infocom06_SprayAndWaitRouter_[300]ttl_[302400]s_seed['gMeE']_[150M]_[25,35]",302400.0,10262,66984,52454,14530,39147,17628,4491,0.4376,0.0,10.6798,5572.3877,3832.0,2.4819,2,11854.5026,15700.0,0.0,0.0,19,2018-05-04T08:57:06.182775,2018-05-04T08:57:06.183881,2018-05-04T12:21:06.831768,asterion
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['m']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['m']_[100M]_[25,35]_w[3]",302400.0,10249,513502,491359,22140,82376,411134,6066,0.5919,0.0,80.0021,4759.1105,2548.0,4.9464,4,3107.7463,166.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['M']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['M']_[100M]_[25,35]_w[3]",302400.0,10246,513126,490953,22170,82106,411015,6076,0.593,0.0,79.802,4847.0502,2491.0,4.9826,5,3065.8027,156.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ms']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ms']_[100M]_[25,35]_w[3]",302400.0,10252,514354,491977,22374,77953,416026,6132,0.5981,0.0,79.2311,4847.7229,2544.0,4.9299,5,3061.7549,160.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mg']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mg']_[100M]_[25,35]_w[3]",302400.0,10245,511473,489106,22364,80765,410422,6017,0.5873,0.0,80.2874,4761.2564,2495.0,4.9187,4,3015.9688,167.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mM']_[100M]_[25,35]_w[3]",302400.0,10245,511118,488736,22379,76787,414024,6104,0.5958,0.0,79.0682,4741.0085,2480.0,4.9402,4,2943.1977,145.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['me']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['me']_[100M]_[25,35]_w[3]",302400.0,10244,513772,491381,22388,79779,413664,6062,0.5918,0.0,80.0592,4810.5016,2656.0,4.9654,5,2988.1213,156.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mE']_[100M]_[25,35]_w[3]",302400.0,10267,519783,497481,22299,78479,421074,6151,0.5991,0.0,79.8781,4770.7061,2558.0,4.975,5,2962.5174,161.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sg']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sg']_[100M]_[25,35]_w[3]",302400.0,10245,516465,493996,22466,78865,417209,6077,0.5932,0.0,80.2895,4768.0902,2539.0,4.9547,5,2989.2427,154.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[25,35]_w[3]",302400.0,10249,513294,490920,22371,78206,414814,6089,0.5941,0.0,79.6241,4839.0015,2585.0,4.9864,5,3008.0677,162.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['se']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['se']_[100M]_[25,35]_w[3]",302400.0,10250,511967,489718,22246,81987,409846,6059,0.5911,0.0,79.8249,4814.5922,2494.0,4.9508,5,3061.4618,161.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[25,35]_w[3]",302400.0,10259,510805,488646,22156,78969,411685,6103,0.5949,0.0,79.0665,4694.4309,2422.0,4.9966,5,3005.4682,163.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gM']_[100M]_[25,35]_w[3]",302400.0,10247,512745,490474,22268,84389,408256,6025,0.588,0.0,80.4065,4868.4543,2607.0,4.9769,5,3171.8023,170.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ge']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ge']_[100M]_[25,35]_w[3]",302400.0,10256,514881,492509,22369,78873,415573,6088,0.5936,0.0,79.8983,4730.6524,2469.0,4.9557,5,2974.3292,157.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gE']_[100M]_[25,35]_w[3]",302400.0,10243,515091,492852,22236,80501,414485,6126,0.5981,0.0,79.4525,4754.2207,2456.0,4.9473,4,3027.7557,164.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['Me']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['Me']_[100M]_[25,35]_w[3]",302400.0,10232,513619,491289,22327,78180,415255,6107,0.5969,0.0,79.4469,4784.7611,2493.0,4.8963,4,3018.3854,158.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ME']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ME']_[100M]_[25,35]_w[3]",302400.0,10243,511861,489648,22210,79468,412348,6080,0.5936,0.0,79.5342,4785.0413,2396.0,4.9092,4,3010.6672,163.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['eE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['eE']_[100M]_[25,35]_w[3]",302400.0,10257,512858,490512,22343,81676,410982,6075,0.5923,0.0,79.7427,4721.6199,2354.0,4.9269,4,2996.7912,159.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msg']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msg']_[100M]_[25,35]_w[3]",302400.0,10259,514282,491774,22505,80753,413024,6135,0.598,0.0,79.1588,4775.4471,2430.0,4.9257,4,3079.9628,162.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msM']_[100M]_[25,35]_w[3]",302400.0,10254,510229,487985,22241,81957,407985,6122,0.597,0.0,78.7101,4742.5142,2534.0,4.9097,4,3079.9448,167.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mse']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mse']_[100M]_[25,35]_w[3]",302400.0,10250,512683,490685,21997,79911,413004,6065,0.5917,0.0,79.9044,4789.0566,2444.0,4.8457,4,3022.0377,154.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msE']_[100M]_[25,35]_w[3]",302400.0,10264,514962,492600,22359,80748,413936,6118,0.5961,0.0,79.5165,4719.3702,2432.0,4.9461,4,3034.3292,164.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[25,35]_w[3]",302400.0,10238,515202,493121,22078,78296,416834,6111,0.5969,0.0,79.694,4726.9085,2465.0,4.8995,4,2952.4272,153.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mge']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mge']_[100M]_[25,35]_w[3]",302400.0,10266,515391,492978,22410,82996,412029,6008,0.5852,0.0,81.0536,4854.9812,2532.0,4.9527,5,3067.8874,162.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[100M]_[25,35]_w[3]",302400.0,10252,512046,489715,22328,79630,412225,6125,0.5974,0.0,78.9535,4794.3626,2630.0,4.9224,4,3045.0612,169.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[100M]_[25,35]_w[3]",302400.0,10246,513091,490734,22354,81536,411264,6051,0.5906,0.0,80.0997,4697.1393,2413.0,4.9306,4,3056.1743,165.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[100M]_[25,35]_w[3]",302400.0,10254,507846,485639,22204,79198,408565,6085,0.5934,0.0,78.8092,4782.8667,2498.0,4.8917,4,3075.4993,164.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[100M]_[25,35]_w[3]",302400.0,10235,515481,493093,22385,79739,415299,6112,0.5972,0.0,79.6762,4758.0422,2450.0,4.9733,5,3039.1816,165.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgE']_[100M]_[25,35]_w[3]",302400.0,10240,512495,490064,22428,78178,414080,6049,0.5907,0.0,80.0157,4741.7634,2406.0,4.9532,4,3000.5941,159.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMe']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMe']_[100M]_[25,35]_w[3]",302400.0,10249,509399,487234,22162,74711,414469,6105,0.5957,0.0,78.809,4710.7726,2454.0,4.9353,5,2903.2634,148.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sME']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sME']_[100M]_[25,35]_w[3]",302400.0,10245,511927,489539,22385,81736,410062,6055,0.591,0.0,79.8487,4806.7762,2529.0,4.8993,4,3046.7845,167.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['seE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['seE']_[100M]_[25,35]_w[3]",302400.0,10248,511311,489108,22200,79007,412091,6077,0.593,0.0,79.4851,4671.7268,2349.0,4.9273,4,2941.083,155.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[25,35]_w[3]",302400.0,10248,516406,494264,22139,83166,413206,6049,0.5903,0.0,80.71,4728.0927,2601.0,4.9521,5,3073.1111,165.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[25,35]_w[3]",302400.0,10241,508503,486476,22024,80220,408409,6043,0.5901,0.0,79.5024,4777.1259,2447.0,4.9115,4,2958.048,153.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['geE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['geE']_[100M]_[25,35]_w[3]",302400.0,10257,518318,495979,22336,82126,416034,6103,0.595,0.0,80.2681,4841.9884,2540.0,4.9931,5,3057.4775,162.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['MeE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['MeE']_[100M]_[25,35]_w[3]",302400.0,10254,513549,491207,22339,80604,412791,6045,0.5895,0.0,80.2584,4705.2505,2344.0,4.9254,4,3053.042,157.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgM']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgM']_[100M]_[25,35]_w[3]",302400.0,10249,515242,492931,22308,82854,412297,5993,0.5847,0.0,81.2511,4607.5747,2287.0,4.966,4,3054.1134,158.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msge']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msge']_[100M]_[25,35]_w[3]",302400.0,10241,512976,490686,22287,80550,412250,6120,0.5976,0.0,79.1775,4799.1915,2503.0,4.9157,4,3048.1048,163.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgE']_[100M]_[25,35]_w[3]",302400.0,10249,515626,493508,22115,77406,418056,6202,0.6051,0.0,78.5724,4849.9626,2602.0,4.9284,5,2979.5239,153.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[25,35]_w[3]",302400.0,10266,517890,495353,22534,81565,415810,6127,0.5968,0.0,79.8476,4766.5394,2497.0,5.0036,5,3006.5355,163.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msME']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msME']_[100M]_[25,35]_w[3]",302400.0,10260,514107,491959,22145,81299,412806,6052,0.5899,0.0,80.2887,4843.7852,2522.0,4.8903,4,3062.6755,164.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[25,35]_w[3]",302400.0,10263,508754,486380,22371,82538,406041,6023,0.5869,0.0,79.7538,4718.2157,2535.0,4.9495,5,3103.6827,161.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgMe']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgMe']_[100M]_[25,35]_w[3]",302400.0,10273,515912,493327,22583,82402,413043,6107,0.5945,0.0,79.7806,4807.138,2482.0,4.9239,4,3115.6303,163.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgME']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgME']_[100M]_[25,35]_w[3]",302400.0,10244,514926,492627,22297,82150,412669,6086,0.5941,0.0,79.9443,4783.6826,2504.0,4.9492,5,3103.0831,162.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgeE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgeE']_[100M]_[25,35]_w[3]",302400.0,10248,511799,489614,22182,81705,410002,6105,0.5957,0.0,79.1989,4799.9435,2411.0,4.8917,4,3039.9849,156.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mMeE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mMeE']_[100M]_[25,35]_w[3]",302400.0,10247,514122,491705,22414,80030,413685,6050,0.5904,0.0,80.2736,4739.3979,2457.0,4.9617,4,3004.6175,157.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgMe']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgMe']_[100M]_[25,35]_w[3]",302400.0,10258,516074,493570,22501,79705,415934,6163,0.6008,0.0,79.086,4795.5256,2391.0,4.9228,5,2980.9742,155.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgME']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgME']_[100M]_[25,35]_w[3]",302400.0,10247,513803,491496,22304,80791,412931,6074,0.5928,0.0,79.918,4814.6075,2495.0,4.9911,5,3046.1951,163.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgeE']_[100M]_[25,35]_w[3]","infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgeE']_[100M]_[25,35]_w[3]",302400.0,10235,512586,490559,22024,80008,412649,6066,0.5927,0.0,79.8703,4860.0374,2596.0,4.9758,5,3038.0419,167.0,0.0,0.0,12,2018-05-04T04:52:11.809566,2018-05-04T04:52:11.819036,2018-05-04T13:36:20.556423,S30
