id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[100M]_[5,25]_w[3]",MANET,MaxProp,600,300,8439,100,"5,25",21600,1472,162649,159966,2644,0,146835,1255,0.8526,0,126.4629,3149.549,3072,3.1283,3,1791.5708,1540,6329.20974305033,6289.86785817768,2.6576360917428
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[70]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[70]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,70,75,"60, 120",21600,240,13613,13567,45,3,10979,170,0.7083,0,78.8059,5097.4118,4744,3.4176,3,3098.1381,2790,6126.4988031917,6268.36607507271,1.73570534115291
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[75M]_[60, 120]_w[3]",MANET,MaxProp,600,300,28749,75,"60, 120",21600,239,100057,99757,269,0,93514,220,0.9205,0,452.4409,1736.3636,1716,4.7591,5,1301.0491,1200,6347.58310297731,6221.37670758316,4.19747463415058
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,28749,75,"60, 120",21600,240,13711,13671,35,0,11175,179,0.7458,0,75.3743,4762.3799,4542,3.486,3,3067.4568,2725,5996.32465914132,5744.96222748536,1.58201295631678
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]",MANET,MaxProp,100,300,73906,50,"25,35",21600,728,3979,3944,35,571,1799,251,0.3448,0,14.7131,7350.6255,6582,1.9681,2,7252.6667,6567,6310.8343917752,6180.65573527358,1.7536989772251
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[200M]_[60, 120]_w[3]",MANET,MaxProp,400,300,73906,200,"60, 120",21600,241,50956,50821,124,0,46161,213,0.8838,0,237.5962,2565.9014,2521,4.1972,4,1674.4637,1520,6482.96342292718,6540.63774768764,3.00217219034154
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[59004]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[59004]_[150M]_[5,25]_w[3]",MANET,MaxProp,400,300,59004,150,"5,25",21600,1444,74500,73265,1224,0,61738,1078,0.7465,0,66.9638,4390.0102,4093,2.8163,3,2581.0314,2225,6173.35075944409,6066.77629838999,2.01703546412753
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[100M]_[60, 120]_w[3]",MANET,MaxProp,100,300,78802,100,"60, 120",21600,242,3383,3371,12,217,1987,108,0.4463,0,30.213,7256.5556,7250,2.7407,3,5748.0349,5275,6664.43574201304,6269.91111943605,1.28075036293636
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[200M]_[60, 120]_w[3]",MANET,MaxProp,600,300,68831,200,"60, 120",21600,239,100370,100072,275,0,94627,217,0.9079,0,460.1613,1773.6728,1730,4.5484,5,1309.9954,1195,6101.52563298307,6107.40351126349,3.99896738602216
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[50M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[50M]_[35,60]_w[3]",MANET,MaxProp,600,300,33282,50,"35,60",21600,459,127612,126807,772,0,118345,404,0.8802,0,312.8787,2159.7277,2121,4.1015,4,1308.1192,1170,6350.69156867826,6316.84915829808,3.46021936182719
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]",MANET,MaxProp,400,300,78051,50,"25,35",21600,729,63745,63194,544,0,56019,599,0.8217,0,104.4992,3596.0067,3405,3.2504,3,2143.5898,1865,6342.97205679338,6270.77649303883,2.3450511189482
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[33282]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[33282]_[200M]_[25,35]_w[3]",MANET,MaxProp,400,300,33282,200,"25,35",21600,729,63390,62814,563,0,55151,579,0.7942,0,107.487,3708.361,3668,3.1347,3,2166.5202,1905,6359.3597244927,6325.07173150408,2.23046405491347
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[200M]_[60, 120]_w[3]",MANET,MaxProp,600,300,28749,200,"60, 120",21600,239,100057,99757,269,0,93514,220,0.9205,0,452.4409,1736.3636,1716,4.7591,5,1301.0491,1200,6347.58310297731,6221.37670758316,4.19747463415058
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[35,60]_w[3]",MANET,MaxProp,200,300,38517,50,"35,60",21600,458,15718,15635,78,34,12853,320,0.6987,0,47.8594,5405.975,5046,2.775,3,3466.4362,3085,6231.12079843506,6195.11541537265,1.64888656745908
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[150M]_[25,35]_w[3]",MANET,MaxProp,600,300,54008,150,"25,35",21600,728,138138,136917,1185,0,126157,631,0.8668,0,215.9842,2619.0127,2510,3.6197,4,1513.5411,1325,6415.75941096651,6360.73313543297,2.93593409100231
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[68831]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[68831]_[200M]_[25,35]_w[3]",MANET,MaxProp,400,300,68831,200,"25,35",21600,729,63577,62968,600,0,55189,569,0.7805,0,109.6643,3830.7381,3642,3.2109,3,2191.9097,1910,6208.63520373189,6187.09831642984,2.10388823845432
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[35,60]_w[3]",MANET,MaxProp,400,300,70,50,"35,60",21600,460,58319,57968,337,0,52451,384,0.8348,0,149.9583,3179.7005,3066,3.5833,4,1883.4222,1655,6465.06231452152,6340.04679600788,2.56493531265263
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15475]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15475]_[100M]_[60, 120]_w[3]",MANET,MaxProp,200,300,15475,100,"60, 120",21600,240,13885,13843,39,0,11323,179,0.7458,0,76.3352,4672.4581,4428,3.3743,3,2990.1461,2710,6464.94033627325,6297.83952060028,1.99386707095861
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[25,35]_w[3]",MANET,MaxProp,400,300,54008,150,"25,35",21600,729,64156,63571,578,0,56037,592,0.8121,0,106.3834,3482.8057,3348,3.1858,3,2057.8928,1785,6401.56670121429,6373.20430381099,2.51090916399102
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]",MANET,MaxProp,600,300,44180,50,"5,25",21600,1472,162311,159854,2427,0,144793,1236,0.8397,0,128.3317,3194.6068,3077,3.089,3,1815.0876,1565,6380.66747588449,6305.98491600253,2.58821513982783
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[100M]_[5,25]_w[3]",MANET,MaxProp,100,300,22,100,"5,25",21600,1471,4640,4576,64,969,1838,377,0.2563,0,11.1379,8128.1857,7922,1.8647,2,8893.1001,8576,6233.02002237192,5997.52997753316,1.39574953278145
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[25,35]_w[3]",MANET,MaxProp,400,300,79009,50,"25,35",21600,729,64372,63781,576,0,56214,574,0.7874,0,110.1167,3608.8188,3464,3.2213,3,2158.2285,1875,6279.56753389747,6248.85378113925,2.34647402593242
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5768]_[150M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5768]_[150M]_[60, 120]_w[3]",MANET,MaxProp,200,300,5768,150,"60, 120",21600,240,13563,13523,35,1,11336,183,0.7625,0,72.8962,4883.2459,4579,3.2896,3,3136.8871,2740,6436.21941480322,6499.4623499213,1.94444533133083
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[200M]_[5,25]_w[3]",MANET,MaxProp,600,300,78802,200,"5,25",21600,1472,161550,159008,2512,0,143651,1231,0.8363,0,128.1698,3186.1877,3040,3.1543,3,1807.2036,1553,6200.57169059245,6158.9168838573,2.53937896528328
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[80454]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[80454]_[200M]_[5,25]_w[3]",MANET,MaxProp,600,300,80454,200,"5,25",21600,1472,162690,160153,2501,0,145088,1254,0.8519,0,126.7137,3149.0686,2999,3.1164,3,1810.1913,1562,6326.19139687295,6321.78722401708,2.65764442996811
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[200M]_[25,35]_w[3]",MANET,MaxProp,400,300,73906,200,"25,35",21600,729,63654,63108,529,0,55555,591,0.8107,0,105.7817,3707.4958,3668,3.2217,3,2172.7094,1905,6205.85385469515,6248.9397231311,2.22249182094096
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]_w[3]",MANET,MaxProp,100,300,78802,75,"5,25",21600,1471,4744,4676,67,929,1893,367,0.2495,0,11.7411,8416.6349,8273,1.8529,2,8641.955,8192,6478.65313385912,6293.56067686957,1.4695629033973
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[50M]_[60, 120]_w[3]",MANET,MaxProp,600,300,15598,50,"60, 120",21600,239,99652,99337,294,0,92982,218,0.9121,0,454.6743,1665.6193,1621,4.6101,5,1224.8803,1110,6352.29156541033,6249.9160245158,4.26769717718723
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[150M]_[35,60]_w[3]",MANET,MaxProp,400,300,73906,150,"35,60",21600,460,58917,58543,362,0,53154,383,0.8326,0,151.8538,3167.5587,3093,3.5405,3,1891.3031,1665,6265.77231702385,6094.77367677173,2.40834983096713
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[68831]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[68831]_[150M]_[25,35]_w[3]",MANET,MaxProp,400,300,68831,150,"25,35",21600,729,63577,62968,600,0,55189,569,0.7805,0,109.6643,3830.7381,3642,3.2109,3,2191.9097,1910,6208.63520373189,6187.09831642984,2.10388823845432
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[150M]_[35,60]_w[3]",MANET,MaxProp,400,300,5768,150,"35,60",21600,460,58799,58448,338,0,52667,387,0.8413,0,150.0284,3037.3773,2962,3.584,4,1839.6033,1625,6146.54015741633,6120.07561187527,2.5203732297524
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[200M]_[35,60]_w[3]",MANET,MaxProp,100,300,73906,200,"35,60",21600,459,3733,3714,19,406,1852,178,0.3878,0,19.8652,7506.6629,7361,2.2809,2,6553.9818,6020,6328.10435781715,6235.4802065872,1.42089055076964
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[200M]_[25,35]_w[3]",MANET,MaxProp,200,300,28749,200,"25,35",21600,730,16749,16617,130,55,12670,450,0.6164,0,35.9267,5982.0711,5497,2.6467,3,3926.1278,3440,6210.01818848828,6160.53318001257,1.53566652663585
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[50M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[50M]_[35,60]_w[3]",MANET,MaxProp,200,300,8439,50,"35,60",21600,458,15587,15493,92,2,12110,303,0.6616,0,50.132,5609.3267,5493,2.868,3,3648.6629,3195,6200.89785374681,6272.36891677495,1.80927111860971
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[150M]_[35,60]_w[3]",MANET,MaxProp,600,300,73906,150,"35,60",21600,459,126864,126093,741,0,117804,408,0.8889,0,308.0515,2284.7868,2224,4.0686,4,1422.976,1275,6371.45710342407,6434.77309701781,3.38583227612087
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[58405]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[58405]_[75M]_[35,60]_w[3]",MANET,MaxProp,100,300,58405,75,"35,60",21600,459,3553,3535,18,314,1734,175,0.3813,0,19.2,8400.3886,8851,2.3314,2,7347.9253,6955,6353.91577584864,6439.31129384192,1.3635167415271
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[59004]_[75M]_[5,25]_w[3]",MANET,MaxProp,600,300,59004,75,"5,25",21600,1472,158989,156432,2526,0,140136,1214,0.8247,0,127.8567,3221.3072,3036,3.084,3,1857.4747,1590,6396.87773523796,6393.46408060712,2.70672646311141
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5481]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5481]_[75M]_[60, 120]_w[3]",MANET,MaxProp,100,300,5481,75,"60, 120",21600,242,3466,3459,7,192,2086,121,0.5,0,27.5868,7193.8595,7066,2.6281,2,5913.2651,5460,6513.92129755071,6576.45903964684,1.54096030956706
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[59004]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[59004]_[150M]_[25,35]_w[3]",MANET,MaxProp,400,300,59004,150,"25,35",21600,729,63706,63116,580,0,55794,588,0.8066,0,106.3401,3675.5969,3469,3.2381,3,2146.0165,1875,6441.07511870081,6433.41056225427,2.23973940629419
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[54008]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[54008]_[75M]_[5,25]_w[3]",MANET,MaxProp,200,300,54008,75,"5,25",21600,1454,18438,18200,237,398,11985,731,0.5028,0,23.8974,6744.4036,6341,2.3023,2,5046.5699,4435,6372.39541189808,6160.86391458776,1.60135951982169
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[60, 120]_w[3]",MANET,MaxProp,400,300,79009,50,"60, 120",21600,241,51516,51366,137,0,46087,213,0.8838,0,240.1549,2554.5915,2525,4.2254,4,1666.655,1505,6196.58371520952,6199.78138411489,3.07019721494425
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5768]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5768]_[200M]_[35,60]_w[3]",MANET,MaxProp,100,300,5768,200,"35,60",21600,459,3479,3463,15,375,1795,190,0.4139,0,17.2263,7987.8842,7078,2.2947,2,6953.7608,6380,6596.6144552879,6716.67163093973,1.4602083433346
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[100M]_[25,35]_w[3]",MANET,MaxProp,400,300,44180,100,"25,35",21600,729,63951,63349,587,0,55843,584,0.8011,0,107.4743,3699.1164,3552,3.2072,3,2124.1935,1860,6321.51677143305,6287.48359409439,2.20521852353089
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[200M]_[5,25]_w[3]",MANET,MaxProp,200,300,33282,200,"5,25",21600,1454,18501,18217,283,429,12073,724,0.4979,0,24.1616,6938.5262,6527,2.3287,2,5167.239,4615,6283.06295486937,6064.34730846746,1.44777886278297
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[200M]_[25,35]_w[3]",MANET,MaxProp,100,300,79009,200,"25,35",21600,728,3902,3860,41,462,1969,239,0.3283,0,15.1506,7771.0209,7695,2.1255,2,7203.3003,6693,6317.59569021568,6346.06105728133,1.2708534686561
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[65221]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[65221]_[50M]_[60, 120]_w[3]",MANET,MaxProp,600,300,65221,50,"60, 120",21600,239,100827,100528,273,0,93368,221,0.9247,0,453.8778,1788.6968,1738,4.6516,5,1331.8185,1230,6560.19084998591,6489.21868247586,4.223407932959
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[58405]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[58405]_[50M]_[60, 120]_w[3]",MANET,MaxProp,600,300,58405,50,"60, 120",21600,239,100607,100306,283,0,95230,219,0.9163,0,457.0183,1776.1233,1661,4.7534,5,1330.2457,1220,6232.44519048014,6201.04327672357,4.10041089373812
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[200M]_[5,25]_w[3]",MANET,MaxProp,600,300,45907,200,"5,25",21600,1472,162212,159699,2484,0,144108,1241,0.8431,0,127.6857,3130.0975,3013,3.0717,3,1783.3414,1530,6307.71159686066,6283.3260190541,2.75421816169877
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[100M]_[60, 120]_w[3]",MANET,MaxProp,100,300,71182,100,"60, 120",21600,242,3573,3568,5,147,2141,118,0.4876,0,29.2373,7818.0169,7354,2.7627,3,5854.6796,5320,6304.35812717507,6105.96461682902,1.14084351065911
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[200M]_[60, 120]_w[3]",MANET,MaxProp,200,300,8439,200,"60, 120",21600,240,13361,13314,44,0,10805,166,0.6917,0,79.2048,5069.3916,5264,3.3675,3,3281.1873,2925,6193.46479398099,6225.02947224778,1.62505402284628
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[50M]_[60, 120]_w[3]",MANET,MaxProp,200,300,68831,50,"60, 120",21600,240,13898,13866,30,0,11392,174,0.725,0,78.6897,5067.7299,4778,3.3506,3,3184.2575,2860,6205.68154397481,6065.37729611937,1.66559979035645
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[200M]_[25,35]_w[3]",MANET,MaxProp,100,300,71182,200,"25,35",21600,728,3918,3888,30,642,1678,242,0.3324,0,15.0661,8086.8843,7473,1.9463,2,7610.5759,6863,6431.12350208867,6371.33274951892,1.33800309970458
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[200M]_[35,60]_w[3]",MANET,MaxProp,400,300,38517,200,"35,60",21600,460,57979,57616,347,0,52138,384,0.8348,0,149.0417,3181.8932,3153,3.6198,4,1890.3183,1660,6440.01487428871,6449.48919007276,2.61018191458041
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[200M]_[25,35]_w[3]",MANET,MaxProp,100,300,8439,200,"25,35",21600,728,3926,3897,28,468,1775,240,0.3297,0,15.2375,7709.1458,7443,2.1792,2,7323.5907,6895,6319.42909042928,6376.28001560523,1.35707325265652
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[100M]_[5,25]_w[3]",MANET,MaxProp,100,300,71182,100,"5,25",21600,1471,4684,4619,64,1029,1688,375,0.2549,0,11.3173,7875.064,7662,1.8053,2,8912.8723,8589,6432.24271079384,6118.89486132375,1.65749429113392
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[54008]_[100M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[54008]_[100M]_[35,60]_w[3]",MANET,MaxProp,100,300,54008,100,"35,60",21600,459,3702,3685,16,381,1810,177,0.3856,0,19.8192,8069.7175,7616,2.2938,2,6636.366,6040,6029.59164154412,5776.03621824223,1.28211801683646
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[100M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[100M]_[60, 120]_w[3]",MANET,MaxProp,400,300,5481,100,"60, 120",21600,241,50557,50394,155,0,46163,212,0.8797,0,236.7075,2509.7028,2448,4.3632,4,1648.174,1495,6323.08145822468,6305.27088624295,3.11605863900622
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[35,60]_w[3]",MANET,MaxProp,100,300,78051,50,"35,60",21600,459,3969,3942,26,456,2005,192,0.4183,0,19.5313,8050.7188,7944,2.3073,2,6833.2792,6185,6209.98790540382,6427.61117769153,1.37651825677958
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[50M]_[60, 120]_w[3]",MANET,MaxProp,600,300,45907,50,"60, 120",21600,239,102258,101926,305,0,95435,216,0.9038,0,470.8796,1803.6296,1736,4.9259,5,1271.1331,1170,6298.47145150609,6269.29139431056,3.906188542538
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[59004]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[59004]_[200M]_[25,35]_w[3]",MANET,MaxProp,100,300,59004,200,"25,35",21600,728,3978,3937,41,583,1856,237,0.3255,0,15.6118,8106.2954,7824,2.0211,2,7426.2071,6920,6347.64480206034,6392.99247029706,1.36127645205488
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[24113]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[24113]_[75M]_[35,60]_w[3]",MANET,MaxProp,200,300,24113,75,"35,60",21600,458,15058,14970,81,16,11736,311,0.679,0,47.135,5471.2476,5305,2.9196,3,3514.0751,3150,6106.3011906768,6127.7805543827,1.6843156018616
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[79009]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[79009]_[100M]_[25,35]_w[3]",MANET,MaxProp,600,300,79009,100,"25,35",21600,728,139032,137813,1191,0,128189,636,0.8736,0,215.6871,2671.3129,2607,3.522,3,1531.5121,1350,6285.04970083429,6304.61832532952,2.89892262127724
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[200M]_[35,60]_w[3]",MANET,MaxProp,200,300,38517,200,"35,60",21600,458,15718,15635,78,34,12853,320,0.6987,0,47.8594,5405.975,5046,2.775,3,3466.4362,3085,6231.12079843506,6195.11541537265,1.64888656745908
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[150M]_[25,35]_w[3]",MANET,MaxProp,400,300,78051,150,"25,35",21600,729,63745,63194,544,0,56019,599,0.8217,0,104.4992,3596.0067,3405,3.2504,3,2143.5898,1865,6342.97205679338,6270.77649303883,2.3450511189482
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[150M]_[5,25]_w[3]",MANET,MaxProp,600,300,78802,150,"5,25",21600,1472,161550,159008,2512,0,143651,1231,0.8363,0,128.1698,3186.1877,3040,3.1543,3,1807.2036,1553,6200.57169059245,6158.9168838573,2.53937896528328
