"id","scenario","mobility","router","nodes","ttl","seed","buffer_size","message_interval","sim_time","created","started","relayed","aborted","dropped","removed","delivered","delivery_prob","response_prob","overhead_ratio","latency_avg","latency_med","hopcount_avg","hopcount_med","buffertime_avg","buffertime_med","distance_avg","d_dist_avg","speed_avg","mobility","router","nodes","ttl","seed","buffer_size","message_interval","exp_weight","task_id","execution_assigned","execution_started","execution_finished","worker"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[90521]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[90521]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","90521","50","5,25",21600,1471,302221,302221,0,256344,29037,1015,0.69,0,296.7547,3613.134,3245,7.2818,6,960.3759,680,7302.56034019498,7086.73536837011,"Infinity","cdmx","EpidemicOracle",100,300,90521,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[98820]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[98820]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","98820","50","5,25",21600,1471,309182,309182,0,261663,30173,1049,0.7131,0,293.7398,3465.0181,3008,6.9428,6,957.0586,695,7466.26430498174,7306.62522002745,"Infinity","cdmx","EpidemicOracle",100,300,98820,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[3136]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[3136]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","3136","50","5,25",21600,1471,298009,298009,0,252240,28475,1000,0.6798,0,297.009,3747.024,3126,7.231,6,994.4031,725,7653.72211307442,7479.83169607552,3.06969887334238,"cdmx","EpidemicOracle",100,300,3136,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[35402]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[35402]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","35402","50","5,25",21600,1471,285193,285193,0,237537,30386,1006,0.6839,0,282.492,3590.0547,3164,6.7465,6,1055.4868,795,7639.24173330245,7582.05753429483,3.31675757444857,"cdmx","EpidemicOracle",100,300,35402,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[64524]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[64524]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","64524","50","5,25",21600,1471,297212,297212,0,251790,28246,988,0.6717,0,299.8219,3559.0253,3063,6.7358,5,995.2848,690,7479.74804945869,7321.06811684992,3.21994648802367,"cdmx","EpidemicOracle",100,300,64524,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[37578]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[37578]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","37578","50","5,25",21600,1471,303573,303573,0,257717,28422,1018,0.692,0,297.2053,3599.6513,3078,7.0982,6,978.6713,690,7535.62817033495,7258.18733640324,"Infinity","cdmx","EpidemicOracle",100,300,37578,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[16966]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[16966]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","16966","50","5,25",21600,1471,300165,300165,0,252496,30287,1012,0.688,0,295.6057,3482.754,3093,6.8874,6,988.9153,740,7476.98096219144,7294.02348616565,"Infinity","cdmx","EpidemicOracle",100,300,16966,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[84181]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[84181]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","84181","50","5,25",21600,1471,288144,288144,0,241091,29740,1010,0.6866,0,284.2911,3677.195,3186,6.9604,6,1015.7674,775,7417.07314608626,7223.26466862019,"Infinity","cdmx","EpidemicOracle",100,300,84181,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[91016]_[50M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[91016]_[50M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","91016","50","5,25",21600,1471,336716,336716,0,287922,31140,1061,0.7213,0,316.3572,3364.0584,3037,7.4062,6,886.5864,655,7472.58121944527,7354.91255440979,"Infinity","cdmx","EpidemicOracle",100,300,91016,50,"5,25",3,0,"2018-08-29T16:47:03.913466","2018-08-29T16:47:03.920828","2018-08-29T17:12:19.416301","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","78802","75","5,25",21600,1471,406364,406364,0,342573,37525,1158,0.7872,0,349.9188,3323.1554,3027,6.7755,6,1011.5594,685,7610.87197748437,7502.07752112816,3.1600456862409,"cdmx","EpidemicOracle",100,300,78802,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[94176]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[94176]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","94176","75","5,25",21600,1471,370821,370821,0,306663,37451,1130,0.7682,0,327.1602,3277.3717,2976,6.231,5,1131.8375,830,7418.09984604016,7346.63500722815,3.14795044930213,"cdmx","EpidemicOracle",100,300,94176,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[65221]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[65221]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","65221","75","5,25",21600,1471,417316,417316,0,352817,37833,1144,0.7777,0,363.7867,3136.8059,2846,6.5577,5,1009.1405,695,7646.88458972947,7605.6494040804,3.39730040377245,"cdmx","EpidemicOracle",100,300,65221,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[44180]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[44180]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","44180","75","5,25",21600,1471,374508,374508,0,310798,37441,1146,0.7791,0,325.7958,3379.7251,3006,6.3918,5,1120.359,790,7657.41292773898,7388.16777462145,"Infinity","cdmx","EpidemicOracle",100,300,44180,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[79009]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[79009]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","79009","75","5,25",21600,1471,401422,401422,0,336201,38850,1148,0.7804,0,348.6707,3290.2866,2988,6.4547,5,1042.7573,745,7474.980720647,7372.61314965743,"Infinity","cdmx","EpidemicOracle",100,300,79009,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[68831]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[68831]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","68831","75","5,25",21600,1471,397891,397891,0,336442,35815,1122,0.7627,0,353.6266,3128.8583,2841,6.2977,5,1061.6717,765,7385.1656498318,7311.67244561849,"Infinity","cdmx","EpidemicOracle",100,300,68831,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[73906]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[73906]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","73906","75","5,25",21600,1471,389588,389588,0,323973,39239,1171,0.7961,0,331.6968,3241.5875,2988,6.386,5,1094.3248,775,7329.20873858154,7252.0454768944,"Infinity","cdmx","EpidemicOracle",100,300,73906,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[15598]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[15598]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","15598","75","5,25",21600,1471,401900,401900,0,338034,37489,1150,0.7818,0,348.4783,3266.713,2970,6.7287,6,1020.3584,720,7466.57537840881,7351.26327619478,3.04645422088309,"cdmx","EpidemicOracle",100,300,15598,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[78051]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[78051]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","78051","75","5,25",21600,1471,393607,393607,0,331543,36014,1154,0.7845,0,340.0806,3383.7166,2909,6.5139,5,1069.7689,790,7504.15904550521,7544.82368864989,"Infinity","cdmx","EpidemicOracle",100,300,78051,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[71182]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[71182]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","71182","75","5,25",21600,1471,395952,395952,0,333847,36189,1142,0.7763,0,345.718,3234.8967,2859,6.5806,5,1074.4608,770,7606.29024019722,7511.08644146829,"Infinity","cdmx","EpidemicOracle",100,300,71182,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[15475]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[15475]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","15475","75","5,25",21600,1471,388838,388838,0,324388,38110,1138,0.7736,0,340.6854,3271.2425,2939,6.5395,5,1082.2992,780,7598.3007271044,7515.92030687842,"Infinity","cdmx","EpidemicOracle",100,300,15475,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[45907]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[45907]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","45907","75","5,25",21600,1471,372616,372616,0,308825,37383,1123,0.7634,0,330.8041,3268.4372,2992,6.2431,5,1111.5232,800,7687.50937679899,7561.77875140765,3.18911224654084,"cdmx","EpidemicOracle",100,300,45907,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[5768]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[5768]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","5768","75","5,25",21600,1471,393927,393927,0,330088,37193,1147,0.7797,0,342.4412,3151.8518,2873,6.265,5,1058.0865,755,7337.32440812889,7356.2521159265,"Infinity","cdmx","EpidemicOracle",100,300,5768,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[28749]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[28749]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","28749","75","5,25",21600,1471,405301,405301,0,340983,38021,1166,0.7927,0,346.5995,3299.2702,2935,6.7196,5,1029.8566,725,7328.59423590075,7230.69531372914,"Infinity","cdmx","EpidemicOracle",100,300,28749,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[24113]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[24113]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","24113","75","5,25",21600,1471,399357,399357,0,336893,36312,1122,0.7627,0,354.9332,3249.2219,2887,6.6168,5,1046.3042,725,7548.12424233274,7381.71282588408,3.21124659466606,"cdmx","EpidemicOracle",100,300,24113,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[80454]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[80454]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","80454","75","5,25",21600,1471,415208,415208,0,349578,38987,1134,0.7709,0,365.1446,3170.5132,2943,6.5353,5,1007.7535,710,7626.52336702393,7585.90485400009,"Infinity","cdmx","EpidemicOracle",100,300,80454,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[59004]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[59004]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","59004","75","5,25",21600,1471,379454,379454,0,314646,38120,1147,0.7797,0,329.823,3302.6199,3014,6.3941,5,1118.0797,765,7397.58455867818,7356.13357477157,"Infinity","cdmx","EpidemicOracle",100,300,59004,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[54008]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[54008]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","54008","75","5,25",21600,1471,389641,389641,0,324334,39208,1184,0.8049,0,328.0887,3337.1807,2914,6.6233,6,1092.5536,745,7340.83462436443,7311.38235815848,"Infinity","cdmx","EpidemicOracle",100,300,54008,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[70]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[70]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","70","75","5,25",21600,1471,414944,414944,0,351317,36953,1154,0.7845,0,358.5702,3305.9931,2988,6.8527,5,1012.5044,680,7435.68166517703,7402.38419157942,"Infinity","cdmx","EpidemicOracle",100,300,70,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[8439]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[8439]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","8439","75","5,25",21600,1471,389492,389492,0,326245,37231,1140,0.775,0,340.6596,3261.6649,2970,6.4184,5,1069.6189,785,7554.40407971479,7471.14714915718,3.29875612536042,"cdmx","EpidemicOracle",100,300,8439,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[22]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[22]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","22","75","5,25",21600,1471,415019,415019,0,353101,35628,1119,0.7607,0,369.8838,3207.3592,2747,6.8472,5,1003.8956,695,7407.69505579315,7391.69024137431,3.38874977921027,"cdmx","EpidemicOracle",100,300,22,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[58405]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[58405]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","58405","75","5,25",21600,1471,419893,419893,0,356530,37175,1146,0.7791,0,365.3988,3135.9241,2849,6.692,5,1001.2979,725,7561.99213986699,7380.11555395656,"Infinity","cdmx","EpidemicOracle",100,300,58405,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[38517]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[38517]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","38517","75","5,25",21600,1471,379616,379616,0,314803,38016,1135,0.7716,0,333.4634,3237.1057,2959,6.3595,5,1103.8383,810,7489.7367886016,7377.09399370708,"Infinity","cdmx","EpidemicOracle",100,300,38517,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[33282]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[33282]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","33282","75","5,25",21600,1471,395552,395552,0,331432,37923,1151,0.7825,0,342.6594,3181.5517,2858,6.3988,5,1068.8678,795,7450.48676730381,7434.11090669585,"Infinity","cdmx","EpidemicOracle",100,300,33282,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[5481]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[5481]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","5481","75","5,25",21600,1471,394050,394050,0,330203,37593,1126,0.7655,0,348.9556,3321.198,2915,6.7185,5,1078.2867,765,7318.26146316266,7206.42975672934,3.0602662325156,"cdmx","EpidemicOracle",100,300,5481,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[11778]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[11778]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","11778","75","5,25",21600,1471,414934,414934,0,350027,38186,1138,0.7736,0,363.6169,3349.8585,3053,6.9552,5,1017.4833,715,7592.27317534179,7531.79270937282,3.30521760137827,"cdmx","EpidemicOracle",100,300,11778,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[96617]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[96617]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","96617","75","5,25",21600,1471,391919,391919,0,325768,39747,1153,0.7838,0,338.9124,3192.229,2898,6.4796,5,1074.3196,780,7499.6887054477,7410.65280754863,"Infinity","cdmx","EpidemicOracle",100,300,96617,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[52770]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[52770]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","52770","75","5,25",21600,1471,395751,395751,0,331988,37471,1181,0.8029,0,334.0982,3301.8603,2950,6.4115,5,1057.4193,705,7523.09404102784,7459.85250305885,3.25065903873293,"cdmx","EpidemicOracle",100,300,52770,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[55182]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[55182]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","55182","75","5,25",21600,1471,373783,373783,0,311497,36031,1122,0.7627,0,332.1399,3325.8922,3025,6.3289,5,1110.2286,815,7662.14214498027,7426.05592856075,"Infinity","cdmx","EpidemicOracle",100,300,55182,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[5327]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[5327]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","5327","75","5,25",21600,1471,366753,366753,0,302307,38415,1129,0.7675,0,323.8477,3359.8733,3030,6.333,5,1144.4641,845,7344.38510019818,7294.37975808406,"Infinity","cdmx","EpidemicOracle",100,300,5327,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[11131]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[11131]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","11131","75","5,25",21600,1471,393435,393435,0,330069,37502,1114,0.7573,0,352.1732,3232.4336,2913,6.6194,5,1068.7127,755,7399.59628563149,7302.11809704481,"Infinity","cdmx","EpidemicOracle",100,300,11131,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[61959]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[61959]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","61959","75","5,25",21600,1471,410861,410861,0,346035,37966,1154,0.7845,0,355.0321,3143.4593,2864,6.5121,5,1025.7411,705,7413.9586868029,7415.26106448099,"Infinity","cdmx","EpidemicOracle",100,300,61959,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[44450]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[44450]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","44450","75","5,25",21600,1471,396153,396153,0,333069,36734,1135,0.7716,0,348.0335,3075.4396,2827,6.4079,5,1044.7232,770,7512.6689389606,7407.69538981043,"Infinity","cdmx","EpidemicOracle",100,300,44450,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[4762]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[4762]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","4762","75","5,25",21600,1471,380783,380783,0,317944,36585,1122,0.7627,0,338.3788,3286.262,2901,6.3761,5,1117.9026,835,7657.18399057735,7525.07069057116,"Infinity","cdmx","EpidemicOracle",100,300,4762,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[20098]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[20098]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","20098","75","5,25",21600,1471,400297,400297,0,337700,36210,1131,0.7689,0,352.9319,3200.8665,2857,6.6393,5,1047.8086,730,7458.22371322473,7343.60934367938,3.15756191139138,"cdmx","EpidemicOracle",100,300,20098,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
"cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[61667]_[75M]_[5,25]_w[3]","cdmx_EpidemicOracleRouter_100n_[300]ttl_[21600]s_seed[61667]_[75M]_[5,25]_w[3]","cdmx","EpidemicOracle","100","300","61667","75","5,25",21600,1471,406105,406105,0,341235,38740,1165,0.792,0,347.588,3311.6695,2996,6.8034,6,1039.9699,700,7469.47588958205,7409.27728928104,"Infinity","cdmx","EpidemicOracle",100,300,61667,75,"5,25",3,4,"2018-08-29T16:47:03.921559","2018-08-29T16:47:03.937213","2018-08-29T17:13:31.533378","S30"
