id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,5481,50,"5,25",21600,1444,192091,189492,2567,0,174319,1276,0.8837,0,147.5047,2305.8715,2216,3.0893,3,1606.9385,1405,7650.16749966263,7621.96172615697,4.21426291052549
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,28749,50,"25,35",21600,728,301471,299152,2250,0,280564,672,0.9231,0,444.1667,1499.5699,1411,4.3185,4,1250.5681,1105,7401.95297254625,7319.12899983524,5.51474339763914
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,71182,50,"5,25",21600,1444,193108,190417,2649,0,174308,1279,0.8857,0,147.8796,2277.2299,2160,3.1501,3,1577.5966,1375,7487.61397635013,7449.2284573425,3.97420627274372
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,28749,50,"35,60",21600,460,125856,125162,669,0,116201,416,0.9043,0,299.8702,1792.3245,1700,4.2188,4,1525.6362,1380,7416.38403964626,7312.10653841765,4.83824716274008
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,28749,50,"5,25",21600,1444,192688,189931,2722,0,173967,1299,0.8996,0,145.2132,2211.8491,2118,3.1324,3,1550.5439,1345,7548.47870499127,7471.00609590929,4.24357274562939
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,5768,50,"5,25",21600,1472,398237,392853,5312,0,367027,1357,0.9219,0,288.5011,1790.059,1723,3.4473,3,1337.1499,1160,7187.4124413897,7160.07398946361,4.90093037904677
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5327]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5327]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,5327,50,"35,60",21600,459,208198,207078,1069,0,190849,428,0.9325,0,482.8271,1357.6308,1298,4.6402,4,1213.7957,1041,7682.15397198417,7583.49022038401,6.38536360756135
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5327]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5327]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,5327,50,"5,25",21600,1444,191976,189329,2618,0,174209,1282,0.8878,0,146.6825,2290.0811,2234,3.1287,3,1577.9075,1390,7486.82133580159,7466.81601481954,4.1050507916904
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,28749,50,"60, 120",21600,241,77126,76940,162,0,70563,223,0.9253,0,344.0224,1673.5471,1606,4.6996,5,1471.321,1330,7783.94911861698,7664.30648154076,5.2233066278208
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,78051,50,"5,25",21600,1454,54584,53918,656,0,47056,1193,0.8205,0,44.1953,3318.2322,3041,2.6085,3,2339.5046,2050,7662.47098299145,7507.7011146896,3.20748286225479
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[33282]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,33282,50,"25,35",21600,730,45757,45465,277,0,40718,626,0.8575,0,71.6278,3007.3738,2846,2.9425,3,2105.1893,1835,7488.38064894617,7531.4794338404,3.44329851542301
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[38517]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,38517,50,"5,25",21600,1444,193640,191027,2585,0,176357,1291,0.894,0,146.9682,2253.9543,2187,3.1394,3,1561.1693,1365,7502.14572244345,7448.79450613139,4.12772941715841
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,78802,50,"5,25",21600,1454,54280,53635,635,0,46807,1179,0.8109,0,44.4919,3443.5878,3114,2.5573,3,2437.6193,2130,7359.85377941086,7211.17983989564,3.03003139601461
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,22,50,"35,60",21600,458,41326,41152,163,0,36861,402,0.8777,0,101.3682,2546.7164,2404,3.2935,3,1938.2707,1725,7527.33471804395,7526.02622894614,3.73229525428025
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[45907]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[45907]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,45907,50,"5,25",21600,1471,14092,13945,144,78,10424,925,0.6288,0,14.0757,5581.2097,5064,2.1481,2,4294.8624,3785,7687.50937679899,7511.77230065987,2.30463777907483
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,68831,50,"5,25",21600,1454,53296,52643,644,0,45887,1173,0.8067,0,43.8789,3465.0503,3262,2.5797,3,2433.58,2145,7703.36714118234,7655.15399008551,3.16523996525928
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[55182]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[55182]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,55182,50,"5,25",21600,1472,398105,392854,5180,0,366556,1344,0.913,0,291.3021,1810.9948,1753,3.5134,3,1323.1462,1151,7439.58040149011,7407.788239984,4.89502041028977
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[55182]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[55182]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,55182,50,"35,60",21600,459,211356,210321,981,0,196912,421,0.9172,0,498.5748,1414.0736,1301,4.5392,4,1253.249,1100,7413.03456334751,7330.40257158917,5.9575888270349
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[52770]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[52770]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,52770,50,"5,25",21600,1454,54511,53844,659,0,47260,1184,0.8143,0,44.4764,3295.0693,3042,2.6309,3,2355.991,2045,7567.50880670723,7560.6460340524,3.31244888788093
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[71182]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,71182,50,"25,35",21600,729,158320,157047,1245,0,144924,653,0.8957,0,239.5008,2001.513,1913,3.7458,4,1521.9874,1347,7461.81628110129,7329.1121647923,4.38493419070665
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[11778]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[11778]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,11778,50,"35,60",21600,459,217949,216785,1108,0,202469,427,0.9303,0,506.6932,1449.8337,1348,4.719,4,1270.0655,1125,7651.57815401989,7699.65543443968,6.08002129527815
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,11778,50,"60, 120",21600,241,75471,75307,138,0,69719,227,0.9419,0,330.7489,1600.6123,1426,4.3877,4,1470.0622,1290,7571.3490868692,7606.46948242063,5.54523315274986
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,28749,50,"35,60",21600,459,10749,10716,32,0,8885,333,0.7255,0,31.1802,3731.3544,3514,2.7297,3,2875.5928,2575,7413.91324527202,7310.04972026161,2.79134808511958
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[52770]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[52770]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,52770,50,"60, 120",21600,242,9437,9419,16,0,8039,197,0.814,0,46.8122,3486.8122,3149,2.9239,3,2633.5349,2310,7500.48701231244,7332.41521689215,3.08540032917854
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,44180,50,"5,25",21600,1472,393276,388125,5068,0,363309,1348,0.9158,0,286.9266,1818.5467,1728,3.4733,3,1329.7864,1155,7327.9782727657,7275.06576911739,4.81332622335879
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[55182]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[55182]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,55182,50,"60, 120",21600,241,76282,76109,157,0,70745,227,0.9419,0,334.2819,1471.8018,1380,4.4053,4,1407.6633,1260,7389.62795432667,7362.6023982827,5.62751558201858
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15475]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15475]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,15475,50,"35,60",21600,459,214128,212982,1087,0,199340,424,0.9237,0,501.316,1451.783,1381,4.6792,4,1258.5239,1110,7522.99441936916,7461.84753461527,5.93680467943574
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,78051,50,"5,25",21600,1471,14474,14306,165,93,10960,958,0.6513,0,13.9332,5410.5073,4930,2.0793,2,4247.0528,3667,7504.15904550521,7453.03346739553,2.42945889877991
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,44180,50,"35,60",21600,460,126755,126067,653,0,116519,416,0.9043,0,302.0457,1823.8726,1752,4.1803,4,1525.3169,1380,7878.29952828726,7731.09512397517,4.93695611026379
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15475]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15475]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,15475,50,"35,60",21600,460,126938,126233,682,0,116112,421,0.9152,0,298.8409,1778.1354,1676,4.1758,4,1417.3281,1285,7578.42865441424,7551.19695135181,4.90036458319352
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5327]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5327]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,5327,50,"35,60",21600,458,40176,40005,162,0,36110,393,0.8581,0,100.7939,2647.5369,2505,3.3206,3,1993.4298,1800,7605.82980824039,7554.56127941661,3.55479111415695
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,8439,50,"60, 120",21600,239,121849,121584,239,0,114362,225,0.9414,0,539.3733,1323.1956,1310,5.08,5,1245.1204,1110,7098.70679785752,7059.78897158931,5.99206702060241
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[8439]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[8439]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,8439,50,"5,25",21600,1444,192311,189629,2652,0,173954,1284,0.8892,0,146.6861,2293.2702,2222,3.1145,3,1614.865,1415,7510.77250099997,7423.83878413639,4.02370598473534
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,79009,50,"60, 120",21600,241,77120,76972,129,0,71864,224,0.9295,0,342.625,1569.3839,1471,4.6741,4,1445.7693,1295,7545.19332345881,7583.61578449325,5.75786556027696
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[70]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[70]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,70,50,"25,35",21600,728,300247,297960,2212,0,276606,673,0.9245,0,441.734,1581.0475,1555,4.3848,4,1323.8302,1185,7370.29185045218,7344.58010423282,5.36591249604055
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,58405,50,"60, 120",21600,240,31725,31650,72,0,28987,217,0.9042,0,144.8525,2251.3272,2092,3.9908,4,1893.0717,1680,7380.11212840447,7377.82530316743,4.09987396457667
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[38517]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[38517]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,38517,50,"60, 120",21600,242,9538,9523,14,0,8128,198,0.8182,0,47.096,3394.1768,3191,3.0505,3,2628.0134,2380,7433.31660143531,7323.23274129596,2.88728810896858
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[80454]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[80454]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,80454,50,"5,25",21600,1472,401537,396241,5217,0,371078,1347,0.9151,0,293.1656,1847.1789,1733,3.513,3,1349.8591,1165,7439.91834217061,7401.56093814527,4.8477249621088
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,94176,50,"60, 120",21600,241,75306,75113,177,0,68613,219,0.9087,0,341.9817,1566.621,1451,4.2557,4,1373.0697,1225,7451.77379021082,7481.36953077112,5.44412199804027
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,79009,50,"5,25",21600,1471,15060,14911,144,74,11788,977,0.6642,0,14.262,5394.8669,5052,2.1361,2,4105.4035,3585,7474.980720647,7322.98109250567,2.30290240458202
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[55182]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[55182]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,55182,50,"5,25",21600,1471,14267,14133,129,111,10710,921,0.6261,0,14.3453,5515.0923,5065,2.1336,2,4281.8258,3780,7662.14214498027,7321.15287077979,2.28044549790284
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,11778,50,"60, 120",21600,240,30652,30583,62,0,27673,208,0.8667,0,146.0337,2388.3462,2259,4.024,4,1872.6822,1675,7341.4229410427,7197.5028395042,3.62366194249543
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[65221]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[65221]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,65221,50,"5,25",21600,1471,15348,15172,175,54,11788,973,0.6615,0,14.593,4951.332,4482,2.1213,2,3844.4017,3340,7646.88458972947,7660.02675733513,2.54057621010013
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[33282]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[33282]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,33282,50,"35,60",21600,459,11615,11557,55,0,9745,363,0.7908,0,30.8375,4175.168,3937,2.6281,3,3091.3782,2748,7159.11535902712,7199.77451866045,2.54301711177079
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5327]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5327]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,5327,50,"25,35",21600,730,45181,44887,279,0,39524,611,0.837,0,72.4648,3031.6236,2858,2.9411,3,2111.4797,1825,7557.98437337187,7463.04906988102,3.41444239753268
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[44180]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,44180,50,"5,25",21600,1444,198855,196188,2630,0,179221,1279,0.8857,0,152.3917,2202.6216,2131,3.1525,3,1558.721,1364,7505.08667795801,7541.64298646778,4.23759982247467
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78051]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,78051,50,"35,60",21600,460,126601,125913,664,0,116813,420,0.913,0,298.7929,1701.2548,1588,4.3214,4,1373.6232,1230,7545.82906798017,7531.27738222704,5.08451583522045
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,54008,50,"5,25",21600,1472,392486,387195,5215,0,360607,1343,0.9124,0,287.306,1828.7282,1750,3.4497,3,1319.2012,1160,7566.28997209537,7580.02828587241,4.92518451049066
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78802]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,78802,50,"25,35",21600,728,12177,12099,75,77,9725,510,0.7005,0,22.7235,4769.5,4299,2.4196,2,3552.4996,3165,7460.76038695931,7515.44642434935,2.41996559432408
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[71182]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[71182]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,71182,50,"25,35",21600,728,294165,291934,2185,0,273831,667,0.9162,0,436.6822,1496.5802,1430,4.2564,4,1271.5943,1125,7534.6546850972,7484.74907719457,5.80191165780087
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,78051,50,"35,60",21600,459,10631,10586,43,0,8584,343,0.7473,0,29.863,4277.9125,3979,2.6501,3,3238.3078,2850,7611.06586687853,7443.89055800946,2.58172214026622
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[8439]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,8439,50,"25,35",21600,728,12295,12236,57,4,9979,516,0.7088,0,22.7132,4718.2229,4422,2.4322,2,3468.1083,3022,7397.60905388222,7347.55182846074,2.4107047299733
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[79009]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,79009,50,"5,25",21600,1454,54396,53770,615,0,47171,1191,0.8191,0,44.1469,3400.6398,3172,2.6062,3,2384.9133,2090,7190.20496271859,7160.1116243784,2.98273037432967
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,73906,50,"25,35",21600,728,12209,12133,72,0,9767,512,0.7033,0,22.6973,4680.2773,4345,2.3848,2,3588.9031,3205,7306.36489921152,7113.33422061237,2.4440116269073
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[58405]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[58405]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,58405,50,"5,25",21600,1444,191264,188669,2546,0,173440,1274,0.8823,0,147.0918,2276.6633,2150,3.1413,3,1614.4765,1405,7432.73841152172,7318.09566710263,4.05522056842805
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,94176,50,"5,25",21600,1444,197520,194828,2657,0,180321,1293,0.8954,0,149.679,2138.4114,2077,3.1307,3,1510.6914,1310,7434.22883282087,7364.60523369004,4.31334683202955
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[11778]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[11778]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,11778,50,"5,25",21600,1472,395868,390643,5160,0,365319,1345,0.9137,0,289.4409,1778.6327,1697,3.4773,3,1322.4827,1155,7396.91890005761,7379.94044681017,4.97424116226231
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,28749,50,"25,35",21600,730,46798,46488,296,0,41361,622,0.8521,0,73.7395,2949.5756,2825,3.0193,3,2053.1093,1800,7297.40854143021,7191.27504132539,3.25095575958676
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,28749,50,"25,35",21600,728,12172,12101,68,34,9665,531,0.7294,0,21.7891,4666.2241,4342,2.4369,2,3338.7297,2946,7144.00357305272,7114.93679718753,2.27936745047096
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[54008]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,54008,50,"35,60",21600,459,211921,210767,1107,0,195925,425,0.9259,0,494.9224,1441.6871,1335,4.6118,4,1255.8715,1110,7626.45197366151,7520.03952407443,6.10643132557637
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,73906,50,"60, 120",21600,239,119678,119383,267,0,111109,221,0.9247,0,539.1946,1386.5385,1285,4.8643,5,1276.5875,1130,7410.7561274321,7361.3266616045,6.43937905095835
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[8439]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,8439,50,"25,35",21600,730,47108,46827,272,0,41235,611,0.837,0,75.6399,2853.2308,2716,3.0229,3,2030.2626,1792,7539.46413785958,7603.28684851314,3.60066190922445
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[45907]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[45907]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,45907,50,"5,25",21600,1444,195317,192662,2614,0,176441,1278,0.885,0,149.7527,2161.4883,2097,3.1471,3,1547.027,1350,7526.33500849123,7438.96606222851,4.26636798669305
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,73906,50,"35,60",21600,460,124866,124161,676,0,115010,425,0.9239,0,291.1435,1785.7929,1710,4.1741,4,1486.6875,1320,7559.7998597123,7563.69625782061,5.00505919675167
